client_id,start_counts,step_1_counts,step_2_counts,step_3_counts,confirm_counts,visit_count,variation,error_count,backward_steps_count
4339267,2,0,0,0,0,2,Control,1.0,0
4339321,1,0,0,0,0,1,Control,0.0,0
4339537,1,1,1,1,0,1,Test,0.0,0
4339704,3,1,2,2,2,1,Control,1.0,10
4340466,1,0,0,0,0,1,Test,0.0,0
4340493,1,1,1,1,1,1,Test,0.0,0
4340724,1,1,1,1,1,1,Test,0.0,0
4341256,2,1,1,1,1,1,Control,0.0,6
4341675,1,1,1,1,1,1,Test,0.0,0
4341748,1,0,0,0,0,1,Test,0.0,0
4341826,2,1,2,2,1,1,Control,0.0,8
4342517,2,1,1,0,0,1,Control,1.0,0
4342700,2,2,4,3,1,1,Control,0.0,36
4342899,1,1,1,1,1,1,Test,0.0,0
4342935,1,1,1,1,2,1,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,0,0,0,0,2,11,Test,0.0,0
4343302,2,0,0,0,0,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,1,1,1,1,1,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343302,0,0,0,0,1,11,Test,0.0,0
4343404,1,0,0,0,0,1,Control,0.0,0
4343495,1,1,1,1,1,1,Test,0.0,0
4343607,1,1,1,1,1,1,Control,0.0,10
4343885,1,1,1,1,1,1,Control,0.0,0
4344020,1,1,1,1,1,1,Test,0.0,0
4344122,1,0,0,0,0,2,Test,0.0,0
4344122,1,1,1,1,2,2,Test,0.0,0
4344239,2,0,0,0,0,2,Control,1.0,64
4344239,3,3,5,4,1,2,Control,1.0,64
4344684,1,1,3,3,1,2,Test,0.0,18
4344684,1,1,1,0,0,2,Test,0.0,18
4344699,1,1,1,1,1,1,Control,0.0,0
4344809,2,0,0,0,0,1,Test,0.0,0
4345279,1,1,1,1,1,1,Test,0.0,0
4345309,2,2,2,2,1,1,Test,0.0,9
4345628,1,1,1,1,1,1,Test,0.0,5
4345694,1,1,1,1,3,1,Control,0.0,0
4345698,2,1,1,1,1,2,Control,0.0,0
4345698,1,1,1,1,0,2,Control,0.0,0
4345846,2,0,0,0,0,1,Control,0.0,0
4345896,2,3,3,2,1,1,Test,0.0,22
4346273,1,1,1,1,1,1,Test,0.0,0
4346422,4,2,1,1,1,1,Test,0.0,9
4346589,1,5,4,3,0,1,Control,0.0,39
4346633,1,1,0,0,0,1,Test,0.0,0
4346799,1,1,2,2,1,1,Test,0.0,28
4347928,1,1,1,1,0,2,Control,0.0,0
4347928,0,0,0,0,1,2,Control,0.0,0
4347990,1,1,1,1,2,1,Control,0.0,0
4348620,1,1,1,1,1,2,Test,0.0,0
4348620,1,0,0,0,0,2,Test,0.0,0
4348721,1,1,1,1,1,1,Test,0.0,0
4348722,1,1,1,1,1,1,Test,0.0,0
4349159,0,0,0,0,1,2,Control,0.0,0
4349159,3,1,1,1,1,2,Control,0.0,0
4349341,1,1,1,1,2,1,Control,0.0,0
4349609,2,0,0,0,0,2,Test,0.0,0
4349609,2,1,0,0,0,2,Test,0.0,0
4349736,1,0,0,0,0,1,Control,0.0,0
4350047,1,1,2,2,0,3,Control,0.0,30
4350047,1,1,0,0,0,3,Control,0.0,30
4350047,1,1,3,4,3,3,Control,0.0,30
4350100,1,1,1,1,1,1,Test,0.0,0
4350140,1,1,1,1,1,2,Control,0.0,0
4350140,1,0,0,0,0,2,Control,0.0,0
4350221,1,1,1,1,1,1,Test,0.0,0
4350594,0,0,0,0,1,2,Test,0.0,7
4350594,1,2,2,1,1,2,Test,0.0,7
4350661,2,1,1,0,0,1,Control,0.0,0
4350732,1,1,1,1,2,1,Test,0.0,0
4350833,2,2,1,1,1,1,Control,0.0,7
4350933,2,0,0,0,0,3,Test,0.0,180
4350933,1,1,0,0,0,3,Test,0.0,180
4350933,2,6,8,4,0,3,Test,0.0,180
4351032,3,0,0,0,0,1,Control,0.0,0
4351044,2,1,0,0,0,1,Test,0.0,3
4351225,1,1,1,0,0,1,Test,0.0,0
4351236,1,0,0,0,0,2,Test,0.0,0
4351236,3,1,1,1,0,2,Test,0.0,0
4351270,1,0,0,0,0,1,Control,0.0,0
4351510,1,1,1,1,3,1,Test,0.0,0
4351664,1,1,1,1,1,1,Test,0.0,0
4351762,1,1,1,1,3,1,Control,1.0,0
4351997,1,1,1,1,0,1,Control,0.0,0
4352617,1,0,0,0,0,1,Control,0.0,0
4352905,1,0,0,0,0,2,Control,0.0,0
4352905,2,0,0,0,0,2,Control,0.0,0
4352933,1,1,1,1,1,1,Test,0.0,0
4352988,1,1,1,1,1,1,Control,0.0,0
4353065,1,1,1,1,2,2,Test,0.0,0
4353065,0,0,0,0,1,2,Test,0.0,0
4353072,1,0,0,0,0,1,Control,0.0,0
4353254,1,1,1,1,1,1,Test,0.0,0
4353285,1,1,1,1,1,1,Test,0.0,0
4353338,1,2,2,1,0,1,Test,0.0,6
4353523,1,1,1,0,0,1,Control,0.0,0
4353847,1,1,3,4,1,1,Control,0.0,20
4354247,1,1,1,1,1,1,Test,0.0,0
4354809,1,0,0,0,0,1,Test,0.0,0
4354856,1,1,0,0,0,1,Test,0.0,0
4354914,1,1,1,1,1,1,Test,0.0,0
4355025,0,1,2,1,1,1,Test,0.0,0
4355587,1,1,0,0,0,1,Test,0.0,0
4355856,1,1,1,1,1,1,Test,0.0,0
4355873,2,2,1,1,1,1,Control,0.0,7
4355879,4,3,3,2,2,1,Test,0.0,42
4355941,1,2,2,1,1,1,Test,0.0,7
4356706,2,1,1,1,0,2,Test,0.0,5
4356706,4,1,1,1,1,2,Test,0.0,5
4356801,1,1,1,1,1,1,Test,0.0,0
4357231,4,4,1,1,1,2,Test,0.0,33
4357231,0,0,0,0,1,2,Test,0.0,33
4357442,1,1,1,1,1,1,Control,0.0,0
4357479,1,1,1,1,1,1,Control,0.0,0
4357540,1,1,1,1,1,1,Test,0.0,0
4357556,1,1,1,2,1,1,Test,0.0,0
4357728,2,0,0,0,0,1,Test,0.0,0
4358124,1,1,0,0,0,4,Control,0.0,0
4358124,1,1,1,0,0,4,Control,0.0,0
4358124,1,1,1,0,0,4,Control,0.0,0
4358124,1,1,1,1,0,4,Control,0.0,0
4358186,4,0,0,0,0,2,Test,2.0,0
4358186,1,0,0,0,0,2,Test,2.0,0
4359043,2,1,1,1,1,1,Test,0.0,0
4359068,3,4,3,1,1,1,Control,1.0,24
4359323,1,1,3,3,1,1,Test,0.0,18
4359348,2,1,0,0,0,3,Test,0.0,3
4359348,1,1,0,0,0,3,Test,0.0,3
4359348,1,0,0,0,0,3,Test,0.0,3
4359742,3,0,0,0,0,1,Control,0.0,0
4359763,1,0,0,0,0,1,Control,0.0,0
4359773,1,0,0,0,0,1,Control,0.0,0
4359943,3,0,0,0,0,1,Control,0.0,0
4360034,2,1,1,1,1,1,Test,0.0,0
4360260,1,1,1,1,1,1,Test,0.0,0
4360541,1,1,1,1,1,1,Test,0.0,0
4360757,1,1,1,1,1,1,Test,0.0,0
4360774,1,1,1,1,0,2,Control,0.0,0
4360774,1,0,0,0,0,2,Control,0.0,0
4361016,1,1,1,1,1,2,Control,0.0,40
4361016,1,3,4,2,0,2,Control,0.0,40
4361106,1,1,1,1,1,1,Test,0.0,0
4361167,1,1,1,1,1,1,Control,0.0,0
4361726,4,1,1,1,0,1,Control,0.0,7
4361996,3,1,1,1,0,1,Test,0.0,6
4362442,0,0,0,0,3,2,Test,0.0,0
4362442,0,0,0,0,2,2,Test,0.0,0
4362459,1,0,0,0,0,2,Test,0.0,0
4362459,1,1,1,1,4,2,Test,0.0,0
4362552,5,5,1,0,0,1,Test,0.0,55
4363087,3,1,1,1,0,1,Test,0.0,6
4363111,1,1,1,1,1,1,Control,0.0,0
4363136,1,1,1,1,1,1,Test,0.0,0
4363631,1,1,1,1,1,1,Control,0.0,0
4363760,1,0,0,0,0,1,Test,0.0,0
4364113,1,1,1,6,1,1,Control,0.0,10
4364398,1,1,3,2,1,1,Control,0.0,8
4364417,2,1,2,1,1,2,Test,0.0,0
4364417,0,0,0,0,1,2,Test,0.0,0
4364429,1,1,1,1,1,1,Control,0.0,0
4364845,1,1,2,2,1,1,Control,0.0,7
4364897,1,2,1,1,1,2,Control,0.0,0
4364897,1,1,0,0,0,2,Control,0.0,0
4364957,2,2,1,1,1,1,Control,0.0,7
4365422,6,2,2,2,3,1,Test,0.0,45
4365588,1,0,0,0,0,2,Control,0.0,0
4365588,2,0,0,0,0,2,Control,0.0,0
4365679,1,1,1,1,5,1,Test,0.0,0
4365782,2,2,2,2,3,2,Test,0.0,25
4365782,3,2,1,1,0,2,Test,0.0,25
4365788,3,2,0,0,0,1,Test,0.0,10
4365882,2,0,0,0,0,1,Test,0.0,0
4365891,1,1,1,1,1,1,Control,0.0,0
4365929,2,2,2,1,1,1,Control,0.0,8
4366013,1,0,0,0,0,4,Test,1.0,44
4366013,1,0,0,0,0,4,Test,1.0,44
4366013,5,2,2,2,0,4,Test,1.0,44
4366013,1,0,0,0,0,4,Test,1.0,44
4366051,2,0,0,0,0,1,Control,0.0,0
4366078,1,1,0,0,0,1,Control,0.0,0
4366198,1,2,2,1,1,1,Test,0.0,7
4366496,0,0,0,0,1,4,Test,0.0,0
4366496,1,1,1,1,1,4,Test,0.0,0
4366496,1,1,1,1,1,4,Test,0.0,0
4366496,1,0,0,0,0,4,Test,0.0,0
4366501,4,0,0,0,0,1,Test,0.0,0
4366568,1,1,1,0,0,1,Test,0.0,0
4366790,0,1,1,0,0,2,Test,0.0,0
4366790,0,0,0,1,1,2,Test,0.0,0
4366957,2,1,0,0,0,3,Control,0.0,3
4366957,2,1,1,1,1,3,Control,0.0,3
4366957,1,0,0,0,0,3,Control,0.0,3
4367007,1,1,5,4,1,1,Control,0.0,36
4367208,1,1,1,1,1,1,Test,0.0,0
4367344,1,2,1,0,0,2,Control,0.0,0
4367344,1,1,1,1,1,2,Control,0.0,0
4367792,1,0,0,0,0,1,Test,0.0,0
4367799,2,1,1,1,1,1,Control,0.0,0
4368053,1,2,3,2,1,1,Test,0.0,18
4368150,0,0,1,2,1,1,Test,0.0,4
4368765,1,1,1,1,1,1,Test,0.0,0
4369073,3,0,0,0,0,1,Test,0.0,0
4369335,2,2,2,5,1,1,Control,1.0,12
4369390,1,1,1,1,1,1,Test,0.0,0
4369542,4,0,0,0,0,1,Control,0.0,0
4369578,2,0,0,0,0,1,Test,0.0,0
4369879,1,1,1,1,1,2,Control,0.0,0
4369879,0,0,0,0,2,2,Control,0.0,0
4370238,2,0,0,0,0,5,Control,0.0,0
4370238,2,0,0,0,0,5,Control,0.0,0
4370238,3,1,1,1,1,5,Control,0.0,0
4370238,2,0,0,0,0,5,Control,0.0,0
4370238,1,1,0,0,0,5,Control,0.0,0
4370671,1,1,1,1,2,1,Test,0.0,0
4370785,1,1,1,1,1,1,Control,0.0,0
4370933,0,1,2,3,1,1,Control,0.0,14
4371220,2,1,1,1,0,3,Test,0.0,5
4371220,1,1,0,0,0,3,Test,0.0,5
4371220,2,1,0,0,0,3,Test,0.0,5
4371396,4,2,1,1,1,1,Test,0.0,9
4371606,3,2,3,3,1,1,Control,0.0,24
4371805,4,0,0,0,0,1,Test,1.0,0
4372327,1,1,1,1,1,1,Control,0.0,0
4372524,2,1,1,0,0,3,Test,0.0,9
4372524,1,1,2,1,0,3,Test,0.0,9
4372524,1,1,1,1,1,3,Test,0.0,9
4372656,1,1,1,1,1,1,Test,0.0,0
4373203,1,1,1,1,1,1,Control,0.0,0
4373373,1,1,1,1,7,1,Test,0.0,0
4373465,1,1,1,1,1,1,Test,0.0,0
4373559,2,2,1,1,1,1,Test,0.0,7
4373565,2,2,2,1,1,1,Test,0.0,8
4373883,1,1,1,1,1,1,Test,0.0,0
4374006,1,0,0,0,0,1,Test,0.0,0
4374056,1,1,1,1,1,1,Test,0.0,0
4374192,1,1,1,1,1,1,Test,0.0,0
4374194,3,2,0,0,0,3,Control,0.0,5
4374194,1,1,1,1,1,3,Control,0.0,5
4374194,1,0,0,0,0,3,Control,0.0,5
4374222,2,0,0,0,0,2,Test,0.0,0
4374222,2,0,0,0,0,2,Test,0.0,0
4374343,1,0,0,0,0,1,Test,0.0,0
4374496,1,0,0,0,0,2,Control,0.0,7
4374496,1,1,2,2,1,2,Control,0.0,7
4374598,1,1,1,1,0,1,Control,0.0,0
4374602,1,1,1,1,1,1,Test,0.0,0
4375103,1,1,1,1,1,1,Control,0.0,0
4375520,1,1,1,0,0,1,Control,0.0,0
4375551,1,0,0,0,0,1,Control,0.0,0
4376089,3,0,0,0,0,1,Test,0.0,0
4376143,2,2,2,2,1,1,Test,0.0,9
4376165,1,1,1,1,1,1,Test,0.0,0
4376203,1,0,0,0,0,2,Control,0.0,0
4376203,1,1,1,1,1,2,Control,0.0,0
4376392,1,1,3,3,1,1,Control,0.0,18
4376856,4,2,1,1,0,1,Test,0.0,16
4377222,1,1,1,1,1,1,Test,0.0,0
4377273,1,1,1,1,1,2,Test,0.0,0
4377273,1,1,1,0,0,2,Test,0.0,0
4377433,2,0,0,0,0,1,Control,0.0,0
4377780,1,1,1,1,1,1,Test,0.0,0
4377881,1,2,0,0,0,1,Test,0.0,0
4377893,1,1,1,1,1,2,Test,0.0,36
4377893,3,2,2,2,0,2,Test,0.0,36
4377932,1,1,1,1,0,1,Control,0.0,0
4378428,2,6,5,4,1,1,Control,0.0,90
4378882,1,1,1,1,1,1,Control,0.0,0
4378886,13,1,1,0,0,2,Control,0.0,15
4378886,2,0,0,1,1,2,Control,0.0,15
4379554,1,1,1,1,8,1,Control,0.0,0
4379730,2,1,1,1,1,1,Test,0.0,0
4379998,2,0,0,0,0,1,Control,0.0,0
4380529,1,1,1,1,1,1,Control,0.0,0
4380549,2,1,1,0,0,1,Test,0.0,4
4380776,2,0,0,0,0,3,Control,0.0,0
4380776,3,0,0,0,0,3,Control,0.0,0
4380776,1,1,1,1,1,3,Control,0.0,0
4381262,6,0,0,0,0,1,Test,0.0,0
4381369,1,1,1,1,7,1,Control,0.0,0
4381389,1,1,1,1,1,1,Test,0.0,0
4381659,2,2,0,0,0,1,Test,0.0,4
4381662,1,1,1,1,1,2,Test,0.0,0
4381662,0,0,0,0,1,2,Test,0.0,0
4381694,1,1,1,1,2,2,Test,0.0,0
4381694,0,0,0,0,1,2,Test,0.0,0
4382058,3,3,2,1,1,1,Test,0.0,20
4382344,1,1,1,1,1,2,Test,0.0,0
4382344,0,0,0,0,1,2,Test,0.0,0
4382388,1,1,1,1,1,1,Control,0.0,0
4382494,3,2,2,2,1,1,Test,0.0,10
4382504,1,1,1,1,1,1,Test,0.0,0
4382517,3,1,1,1,1,1,Control,0.0,0
4382767,1,1,1,1,1,1,Test,0.0,0
4382877,3,1,1,1,0,1,Test,0.0,6
4382897,1,2,1,1,1,1,Test,0.0,0
4383952,1,1,2,2,1,1,Control,0.0,7
4384098,2,2,1,1,1,1,Control,0.0,7
4384189,1,2,2,2,1,1,Control,0.0,8
4384422,1,1,2,2,1,1,Control,0.0,7
4384472,1,1,1,1,1,1,Control,0.0,0
4384504,2,1,1,1,0,1,Test,0.0,5
4384921,1,0,0,0,0,2,Test,0.0,20
4384921,2,3,1,1,3,2,Test,0.0,20
4384973,2,1,2,2,1,2,Test,0.0,20
4384973,3,2,1,0,0,2,Test,0.0,20
4385079,1,1,1,1,1,1,Control,0.0,0
4385232,2,1,1,1,1,1,Control,1.0,0
4385285,1,1,1,1,1,1,Test,0.0,0
4385537,1,0,0,0,0,4,Test,0.0,6
4385537,1,1,1,1,1,4,Test,0.0,6
4385537,2,2,1,1,0,4,Test,0.0,6
4385537,3,1,1,1,0,4,Test,0.0,6
4385567,2,2,1,1,2,2,Control,0.0,8
4385567,0,0,0,0,1,2,Control,0.0,8
4385599,1,1,1,1,1,1,Test,0.0,0
4385791,1,0,0,0,0,1,Control,0.0,0
4385896,1,1,1,1,1,1,Control,0.0,0
4386094,1,1,1,1,2,1,Test,0.0,0
4386154,1,1,1,0,0,1,Control,0.0,0
4386339,3,1,0,0,0,1,Test,0.0,4
4386445,2,1,1,1,1,2,Control,0.0,0
4386445,1,1,1,1,0,2,Control,0.0,0
4386726,1,1,1,1,1,1,Test,0.0,0
4387103,2,1,1,0,0,2,Control,0.0,4
4387103,1,0,0,0,0,2,Control,0.0,4
4388076,3,4,3,1,1,1,Test,0.0,36
4388078,2,2,2,2,1,1,Test,0.0,9
4388241,2,2,0,0,0,1,Test,0.0,4
4388424,1,1,0,0,0,2,Control,0.0,0
4388424,0,0,1,1,1,2,Control,0.0,0
4388792,5,1,2,2,1,1,Test,0.0,11
4389026,1,1,2,2,1,1,Test,0.0,7
4389156,1,1,1,1,1,1,Test,0.0,0
4389198,1,1,1,1,1,2,Test,0.0,4
4389198,2,1,0,0,1,2,Test,0.0,4
4389678,1,0,0,0,0,1,Test,0.0,0
4389711,1,1,1,1,1,1,Control,0.0,0
4389814,2,0,0,0,0,2,Test,0.0,0
4389814,1,1,1,1,1,2,Test,0.0,0
4390066,2,1,0,0,0,1,Control,0.0,3
4390399,1,1,1,0,0,1,Control,0.0,0
4390568,2,2,0,0,0,2,Control,0.0,43
4390568,4,4,2,2,1,2,Control,0.0,43
4390760,3,2,0,0,0,1,Test,0.0,5
4390764,1,1,1,1,1,1,Test,0.0,0
4390944,3,0,0,0,0,1,Test,0.0,0
4390971,1,1,2,2,2,1,Test,0.0,8
4391047,1,0,0,0,0,2,Control,0.0,0
4391047,1,0,0,0,0,2,Control,0.0,0
4391098,1,1,1,1,1,1,Control,0.0,0
4391277,0,0,0,0,1,2,Test,0.0,0
4391277,1,1,1,1,1,2,Test,0.0,0
4391306,1,1,1,1,1,1,Test,0.0,0
4392032,1,0,0,0,0,1,Test,0.0,0
4392742,2,1,0,0,0,2,Test,0.0,3
4392742,1,0,0,0,0,2,Test,0.0,3
4392849,1,1,1,1,1,1,Control,0.0,0
4393630,2,3,2,0,0,1,Test,0.0,21
4393716,2,2,2,1,1,2,Control,0.0,8
4393716,2,0,0,0,0,2,Control,0.0,8
4393977,5,0,0,0,0,2,Control,0.0,0
4393977,3,1,1,1,1,2,Control,0.0,0
4394027,1,1,3,3,1,1,Control,0.0,18
4394305,2,1,1,0,0,5,Test,0.0,4
4394305,6,1,0,0,0,5,Test,0.0,4
4394305,1,1,0,0,0,5,Test,0.0,4
4394305,1,1,0,0,0,5,Test,0.0,4
4394305,1,1,1,1,1,5,Test,0.0,4
4394565,2,1,1,1,1,1,Control,0.0,0
4394686,1,1,1,1,1,1,Test,0.0,0
4394696,1,1,1,3,1,1,Test,0.0,0
4394876,1,1,1,1,1,1,Control,0.0,0
4394984,1,1,0,0,0,2,Control,0.0,0
4394984,1,1,1,1,1,2,Control,0.0,0
4395024,2,1,1,1,1,1,Control,0.0,0
4395041,1,1,0,0,0,2,Control,0.0,0
4395041,1,0,0,0,0,2,Control,0.0,0
4395425,1,1,1,1,1,1,Control,0.0,0
4395578,1,1,1,1,1,1,Control,0.0,0
4395855,1,1,1,1,1,1,Test,0.0,10
4396066,1,1,1,1,1,1,Test,0.0,0
4396168,1,1,1,1,1,1,Test,0.0,0
4396200,1,1,1,1,1,2,Test,0.0,0
4396200,1,0,0,0,0,2,Test,0.0,0
4396389,2,1,0,0,0,1,Test,0.0,3
4396402,1,1,1,1,1,2,Control,0.0,0
4396402,1,1,0,0,0,2,Control,0.0,0
4396444,1,1,2,2,1,1,Control,0.0,7
4396526,2,1,1,1,1,1,Control,0.0,0
4396676,2,0,0,0,0,2,Control,0.0,0
4396676,1,1,1,1,1,2,Control,0.0,0
4397575,1,1,1,1,1,1,Control,0.0,0
4397578,1,1,1,1,1,1,Test,0.0,0
4397589,1,0,0,0,0,1,Control,0.0,0
4397711,3,2,0,0,0,1,Test,0.0,10
4398041,3,2,2,2,0,1,Test,0.0,27
4398787,1,0,0,0,0,1,Test,0.0,0
4398956,2,3,3,2,1,1,Test,1.0,33
4399023,1,2,1,0,0,1,Test,0.0,0
4399065,2,2,1,1,1,1,Test,0.0,7
4399072,2,1,1,1,1,1,Test,0.0,0
4399094,1,1,1,1,1,1,Test,0.0,0
4399507,1,1,2,2,1,1,Control,0.0,7
4399643,1,1,1,1,1,1,Test,0.0,0
4399785,1,1,1,1,1,1,Test,0.0,0
4399935,4,0,0,0,0,1,Control,0.0,0
4399973,2,1,1,0,0,1,Test,0.0,0
4400106,2,1,1,1,2,1,Test,0.0,0
4400466,1,0,0,0,0,3,Control,0.0,15
4400466,2,4,2,2,0,3,Control,0.0,15
4400466,2,1,1,1,0,3,Control,0.0,15
4400495,1,0,0,0,0,1,Control,0.0,0
4400573,1,1,1,1,1,1,Test,0.0,0
4400863,1,1,1,1,1,1,Test,0.0,0
4400964,1,1,1,1,1,2,Test,0.0,0
4400964,0,0,0,0,1,2,Test,0.0,0
4400980,1,1,1,1,1,1,Test,0.0,0
4401076,1,1,1,1,1,2,Control,0.0,0
4401076,1,1,0,0,0,2,Control,0.0,0
4401101,1,1,1,1,1,1,Test,0.0,0
4401157,2,2,1,1,1,1,Test,0.0,7
4401660,1,1,1,1,1,1,Control,0.0,0
4401713,2,1,1,1,1,1,Test,0.0,0
4401866,2,0,0,0,0,1,Test,0.0,0
4402012,2,1,1,1,1,1,Test,0.0,0
4402030,3,0,0,0,0,2,Test,1.0,18
4402030,1,2,2,1,0,2,Test,1.0,18
4402639,3,1,1,1,0,2,Test,0.0,6
4402639,1,9,0,0,0,2,Test,0.0,6
4402736,2,2,1,1,1,1,Test,0.0,7
4404464,4,2,0,0,0,1,Control,0.0,6
4404696,1,1,1,0,0,1,Control,0.0,0
4404877,1,1,1,1,1,1,Test,0.0,0
4404931,1,0,0,0,0,1,Control,0.0,0
4404939,2,2,1,1,1,1,Control,0.0,7
4405304,1,1,1,1,0,2,Control,0.0,0
4405304,0,1,1,1,1,2,Control,0.0,0
4405328,1,1,0,0,0,2,Control,0.0,0
4405328,1,1,1,1,1,2,Control,0.0,0
4405347,1,1,0,0,0,1,Test,0.0,0
4405504,1,1,1,1,1,1,Control,0.0,0
4405518,1,0,0,0,0,2,Control,0.0,8
4405518,4,1,1,1,1,2,Control,0.0,8
4405562,1,1,1,1,1,1,Control,0.0,0
4405688,1,0,0,0,0,1,Test,0.0,0
4406097,4,2,1,0,0,1,Test,0.0,14
4406423,1,1,1,1,0,1,Control,0.0,0
4406701,1,1,0,0,0,4,Control,0.0,0
4406701,1,1,1,1,1,4,Control,0.0,0
4406701,1,1,1,0,0,4,Control,0.0,0
4406701,1,1,0,0,0,4,Control,0.0,0
4406730,1,1,1,1,1,1,Control,0.0,0
4406929,2,2,1,1,1,1,Test,0.0,7
4407044,1,1,1,1,2,1,Test,0.0,0
4407250,1,1,1,1,1,4,Test,0.0,0
4407250,0,0,0,0,2,4,Test,0.0,0
4407250,0,0,0,0,1,4,Test,0.0,0
4407250,1,1,1,1,1,4,Test,0.0,0
4407486,1,1,1,1,1,1,Control,0.0,0
4408117,1,1,1,1,1,1,Test,0.0,5
4408287,4,2,1,1,1,1,Test,0.0,9
4408578,2,2,1,1,1,1,Test,0.0,7
4409014,1,1,1,1,1,1,Test,0.0,0
4409389,1,1,0,0,0,2,Test,0.0,0
4409389,0,0,1,1,1,2,Test,0.0,0
4409593,2,1,1,1,0,1,Test,0.0,5
4409692,2,2,1,1,1,1,Test,0.0,7
4409752,1,1,1,1,2,1,Test,0.0,0
4409810,2,1,1,1,0,1,Control,0.0,5
4410485,1,1,1,1,1,1,Test,0.0,0
4410902,1,3,4,2,0,1,Control,0.0,10
4411115,3,1,0,0,0,1,Test,0.0,4
4411132,2,2,2,1,0,1,Test,0.0,21
4411400,3,3,3,2,2,1,Test,1.0,39
4411554,1,0,0,0,0,2,Control,0.0,10
4411554,4,1,2,2,1,2,Control,0.0,10
4411577,1,0,0,0,0,2,Control,0.0,0
4411577,1,1,1,1,1,2,Control,0.0,0
4411825,1,1,1,1,1,1,Test,0.0,0
4411900,2,2,1,1,1,1,Test,0.0,7
4412020,2,1,0,0,0,1,Test,0.0,3
4412023,6,2,1,0,0,2,Test,0.0,9
4412023,0,0,0,1,1,2,Test,0.0,9
4412028,1,1,1,1,1,2,Test,0.0,0
4412028,1,1,0,0,0,2,Test,0.0,0
4412599,1,1,0,0,0,2,Control,0.0,8
4412599,2,1,2,2,1,2,Control,0.0,8
4412635,1,2,1,1,0,2,Test,0.0,12
4412635,1,2,2,1,1,2,Test,0.0,12
4412837,1,0,0,0,0,1,Control,0.0,0
4412923,1,1,1,1,1,1,Test,0.0,0
4412954,3,0,0,0,0,2,Test,0.0,0
4412954,2,0,0,0,0,2,Test,0.0,0
4413114,1,1,2,0,0,2,Test,0.0,4
4413114,2,1,1,0,0,2,Test,0.0,4
4413135,1,1,1,1,1,1,Test,0.0,0
4413451,1,0,0,0,0,1,Control,0.0,0
4413573,1,1,1,1,0,1,Control,0.0,0
4413901,1,1,0,0,0,2,Control,0.0,0
4413901,0,1,1,1,1,2,Control,0.0,0
4414112,1,1,0,0,0,2,Control,0.0,7
4414112,1,1,2,2,1,2,Control,0.0,7
4414176,1,1,1,1,1,1,Test,0.0,0
4414216,2,1,1,1,1,1,Control,0.0,0
4414336,1,1,0,0,0,1,Control,0.0,0
4414863,1,0,0,0,0,2,Control,0.0,0
4414863,1,1,1,1,1,2,Control,0.0,0
4414915,1,1,1,1,0,1,Test,0.0,0
4415316,2,1,1,1,0,2,Control,0.0,19
4415316,3,1,2,1,0,2,Control,0.0,19
4415346,1,1,1,1,1,1,Control,0.0,0
4415404,1,1,1,1,1,1,Control,0.0,0
4415445,1,2,1,1,1,1,Control,0.0,0
4415530,1,1,1,0,0,2,Test,0.0,14
4415530,3,3,1,0,0,2,Test,0.0,14
4415801,1,1,1,1,0,1,Test,0.0,0
4416226,1,2,1,1,1,1,Control,0.0,6
4416570,2,1,0,0,0,2,Test,0.0,3
4416570,1,1,1,1,1,2,Test,0.0,3
4417148,2,0,0,0,0,2,Control,0.0,0
4417148,1,1,1,0,0,2,Control,0.0,0
4417192,1,1,1,1,1,1,Test,0.0,0
4417332,2,1,1,1,1,2,Test,0.0,0
4417332,1,1,1,1,0,2,Test,0.0,0
4417464,1,1,1,1,1,1,Test,0.0,0
4417494,1,1,0,0,0,1,Test,0.0,0
4417681,1,1,1,1,1,1,Control,0.0,0
4418079,1,1,1,1,3,1,Test,0.0,0
4418447,1,1,1,1,1,1,Test,0.0,0
4418518,3,6,5,4,1,1,Control,0.0,114
4418568,1,1,1,1,1,2,Control,0.0,5
4418568,2,1,1,1,0,2,Control,0.0,5
4419177,1,1,1,1,1,1,Control,0.0,0
4419243,2,3,1,0,0,1,Control,0.0,12
4419732,2,0,0,0,0,8,Control,0.0,12
4419732,4,0,0,0,0,8,Control,0.0,12
4419732,2,0,0,0,0,8,Control,0.0,12
4419732,9,1,1,1,0,8,Control,0.0,12
4419732,4,0,0,0,0,8,Control,0.0,12
4419732,2,0,0,0,0,8,Control,0.0,12
4419732,2,0,0,0,0,8,Control,0.0,12
4419732,4,0,0,0,0,8,Control,0.0,12
4419768,4,1,1,1,0,1,Test,0.0,7
4420179,0,0,0,0,1,4,Test,0.0,0
4420179,0,0,0,0,1,4,Test,0.0,0
4420179,0,0,0,0,1,4,Test,0.0,0
4420179,0,0,0,0,1,4,Test,0.0,0
4420194,1,1,1,1,1,1,Test,0.0,0
4420306,1,1,1,1,1,1,Test,0.0,0
4420710,5,3,1,0,0,1,Test,0.0,18
4421155,1,1,1,1,1,2,Test,0.0,0
